ticker,open_date,strategy,entry_price,exit_price,entry_iv,exit_iv,pnl,win
GOOG,2023-09-26,Vertical Call,129.4499969482422,131.99956948416573,1.1660197949218751,0.9328158359375002,1.4771567763784543,True
HD,2025-04-22,Vertical Call,354.42999267578125,368.98427908761164,0.29688203124999996,0.23750562499999997,3.079794327354807,True
HD,2025-01-27,Vertical Call,424.8699951171875,432.97499302455356,0.5546919531250001,0.4437535625000001,1.430731400283495,True
HD,2024-10-15,Vertical Call,415.5799865722656,422.81642150878906,0.44727115234375,0.357816921875,1.3059642855175886,True
HD,2024-07-16,Vertical Call,369.1199951171875,375.87071228027344,0.23267368896484375,0.186138951171875,1.371650937172084,True
HD,2024-04-16,Iron Condor,334.8299865722656,341.989270891462,0.5043994873046875,0.40351958984375,1.0690924657746053,True
HD,2024-01-22,Vertical Call,356.69000244140625,362.6799970354353,0.28137925659179686,0.2251034052734375,1.2594958969335706,True
HD,2023-10-17,Vertical Call,295.94000244140625,301.36000279017856,0.7006865869140625,0.5605492695312501,1.3735893181200058,True
IBM,2025-03-25,Vertical Call,249.89999389648438,258.2471400669643,0.3227606787109374,0.2582085429687499,2.5051459706930412,True
IBM,2024-12-27,Iron Condor,222.77999877929688,227.62642669677737,0.6420934228515626,0.5136747382812501,1.0877161199470415,True
IBM,2024-09-25,Vertical Call,221.22999572753906,225.5499954223633,0.74414318359375,0.595314546875,1.4645390922072166,True
IBM,2024-06-25,Vertical Call,172.60000610351562,175.630005972726,1.39453427734375,1.115627421875,1.3166279383239818,True
IBM,2024-03-26,Vertical Call,188.5,191.9671423775809,0.73437765625,0.587502125,1.3794996197271547,True
IBM,2023-12-22,Vertical Call,162.13999938964844,164.1857147216797,1.39453427734375,1.115627421875,0.9462726685574365,True
IBM,2023-09-27,Vertical Call,143.1699981689453,145.2507117135184,1.39453427734375,1.115627421875,1.0899875521324967,True
JNPR,2025-04-02,Vertical Call,36.06999969482422,36.31142834254673,0.6552768847656252,0.5242215078125002,0.5020002420955662,True
JNPR,2025-01-03,Vertical Call,37.95000076293945,38.32928657531738,0.16993017578125003,0.13594414062500002,0.7495766892348642,True
JNPR,2024-10-03,Vertical Call,38.849998474121094,39.08785547528948,0.31445998046874996,0.251567984375,0.459183417973934,True
JNPR,2024-06-26,Vertical Call,35.689998626708984,35.9835695539202,0.6552768847656252,0.5242215078125002,0.616918475428687,True
JNPR,2024-03-27,Vertical Call,37.279998779296875,37.55356979370117,0.25928475097656256,0.20742780078125006,0.5503708892747246,True
JNPR,2023-12-29,Vertical Call,29.479999542236328,29.876428195408412,1.0000000000000003e-05,8.000000000000003e-06,1.0085532377742656,True
JNPR,2023-09-28,Vertical Call,27.84000015258789,28.25357164655413,1.7802745361328123,1.4242196289062499,1.114147337552533,True
LOW,2025-04-23,Vertical Call,217.75999450683594,227.88356563023157,0.28247787841796873,0.225982302734375,3.486718650844008,True
LOW,2025-01-28,Vertical Call,264.4100036621094,269.46286119733537,0.72851833984375,0.582814671875,1.43324499789437,True
LOW,2024-10-22,Iron Condor,272.2200012207031,277.6871425083705,0.72851833984375,0.582814671875,1.0041770007992379,True
LOW,2024-07-23,Long ATM Straddle,238.30999755859375,243.850706917899,0.28613995117187496,0.2289119609375,2.3250008040233148,True
LOW,2024-04-23,Long ATM Straddle,233.55999755859375,238.38070896693637,0.26367923828125,0.210943390625,2.0640141542788166,True
LOW,2024-01-29,Vertical Call,211.83999633789062,215.50213950020927,0.5214891601562499,0.4171913281249999,1.2965480642088307,True
LOW,2023-10-24,Iron Condor,186.24000549316406,190.0407158987863,0.5649457568359376,0.4519566054687501,1.020379696499127,True
LOW,2023-07-25,Vertical Call,233.94000244140625,237.6850030081613,0.3276434423828125,0.26211475390625,1.2006285354167934,True
META,2025-04-01,Vertical Call,586.0,608.2828587123327,0.4689994506835938,0.37519956054687503,2.8519017123292563,True
META,2024-12-27,Long ATM Straddle,599.8099975585938,615.6514282226562,0.385626260986328,0.30850100878906245,2.641074795108762,True
META,2024-10-02,Iron Condor,572.8099975585938,585.1235656738281,0.50586431640625,0.404691453125,1.0748387918958064,True
META,2024-07-02,Iron Condor,509.5,520.8114275251116,0.8042011767578124,0.64336094140625,1.1100517689020224,True
META,2024-03-26,Iron Condor,495.8900146484375,511.0078735351563,0.8886729882812499,0.710938390625,1.5243157192262276,True
META,2024-01-03,Iron Condor,344.4700012207031,351.61214120047435,1.7783214208984375,1.4226571367187502,1.036685336090444,True
META,2023-09-27,Iron Condor,297.739990234375,306.2407030378069,2.2578168554687497,1.8062534843749998,1.4275396457056924,True
META,2023-06-27,Iron Condor,287.04998779296875,295.81212724958147,2.2578168554687497,1.8062534843749998,1.5262393013812472,True
MOD,2025-01-03,Vertical Call,122.44000244140625,128.49143055507116,0.6455113574218749,0.5164090859375,3.7067714756217938,True
MOD,2024-10-01,Iron Condor,127.55000305175781,134.02000045776367,0.885743330078125,0.7085946640625,2.5362592125460144,True
MOD,2024-07-01,Long ATM Straddle,102.68000030517578,107.15571430751257,0.5920450952148439,0.4736360761718752,4.358895587294976,True
MOD,2024-04-23,Long ATM Straddle,89.05000305175781,93.59714562552315,0.5998575170898439,0.47988601367187517,5.106280087517176,True
MPWR,2025-04-02,Vertical Call,590.6500244140625,623.597163609096,0.6152077053833008,0.4921661643066407,4.183586451348802,True
MPWR,2025-01-07,Long ATM Straddle,624.8699951171875,647.9457135881696,0.5839885351562499,0.46719082812499996,3.6928831038934016,True
MPWR,2024-10-02,Iron Condor,918.9000244140625,952.91501726423,0.6666293103027345,0.5333034482421877,1.8508538440760791,True
MPWR,2024-07-03,Long ATM Straddle,839.219970703125,865.1556919642857,0.5511519494628907,0.4409215595703126,3.0904556810571306,True
MPWR,2024-01-09,Vertical Call,593.75,612.1885768345423,0.6152077053833008,0.4921661643066407,2.3290833896264096,True
MPWR,2023-10-02,Long ATM Straddle,459.3399963378906,472.9814213344029,1.0000000000000003e-05,8.000000000000003e-06,2.9697881972545757,True
MPWR,2023-06-30,Iron Condor,540.22998046875,556.9885668073382,0.6882355395507813,0.5505884316406251,1.5510603765499074,True
MSFT,2025-04-01,Vertical Call,382.19000244140625,390.28999982561385,0.7758811474609376,0.6207049179687502,1.5895230119440533,True
MSFT,2024-12-27,Vertical Call,430.5299987792969,438.6885681152344,0.44336494140625,0.354691953125,1.4212545047505223,True
MSFT,2024-10-02,Vertical Call,417.1300048828125,423.8978598458427,0.5726361096191408,0.45810888769531266,1.216860729953629,True
MSFT,2024-07-01,Vertical Call,456.7300109863281,463.57572937011713,0.19458813232421873,0.155670505859375,1.1241408850611938,True
MSFT,2024-03-27,Vertical Call,421.42999267578125,428.4971357073103,0.5177050183105469,0.41416401464843755,1.257707653884162,True
MSFT,2023-12-29,Vertical Call,376.0400085449219,380.8621542794364,0.8305681005859374,0.66445448046875,0.9617618388214243,True
MSFT,2023-09-27,Vertical Call,312.7900085449219,318.88215637207026,1.4067412475585939,1.125392998046875,1.4607598534289907,True
MSFT,2023-06-26,Iron Condor,328.6000061035156,335.7185712541853,1.2749059692382811,1.0199247753906249,1.083165705789298,True
NVDA,2025-01-28,Vertical Call,128.99000549316406,137.16500527518136,0.7775901147460937,0.6220720917968751,4.753275118542347,True
NVDA,2024-10-23,Long ATM Straddle,139.55999755859375,144.21999631609236,0.7473169799804689,0.5978535839843752,3.3390648029655647,True
NVDA,2024-07-31,Iron Condor,117.0199966430664,123.80213655744281,0.8081073876953124,0.64648591015625,2.8978551140550928,True
NVDA,2024-04-24,Iron Condor,79.677001953125,83.70407322474888,1.8007822460937497,1.4406257968749998,2.527122741134927,True
NVDA,2024-01-23,Iron Condor,59.87300109863281,61.550572531563894,2.328129179687499,1.8625033437499994,1.4009414946208447,True
NVDA,2023-10-24,Iron Condor,43.66299819946289,45.28249849591937,3.1250021875,2.50000175,1.8545454540916009,True
NVDA,2023-07-26,Iron Condor,45.45199966430664,47.030642645699636,3.1250021875,2.50000175,1.7366045422119256,True
NVT,2025-04-03,Vertical Call,48.31999969482422,50.77892875671387,0.764650791015625,0.6117206328125001,3.816632467021263,True
NVT,2025-01-07,Long ATM Straddle,70.4000015258789,72.4635729108538,0.4008848974609375,0.32070791796875,2.9312092901252615,True
NVT,2024-10-04,Long ATM Straddle,69.68000030517578,71.43507058279856,0.4008848974609375,0.32070791796875,2.518757563054147,True
NVT,2024-07-09,Long ATM Straddle,76.16000366210938,78.41107395717077,0.42578699218750005,0.34062959375000007,2.9557119049632106,True
NVT,2024-04-04,Vertical Call,75.55000305175781,76.98250307355609,0.42578699218750005,0.34062959375000007,1.4220714400404055,True
NVT,2024-01-08,Vertical Call,57.43000030517578,58.43178640093122,0.6999541723632813,0.559963337890625,1.3082701860074122,True
NVT,2023-10-04,Vertical Call,52.06999969482422,53.52728571210589,0.6049844189453126,0.48398753515625015,2.099029228667141,True
ORCL,2025-02-07,Vertical Call,174.4600067138672,183.42214856828963,0.4726615234375,0.37812921875000005,3.852806449698794,True
ORCL,2024-11-12,Iron Condor,189.5800018310547,193.53857639857702,0.6523472265625001,0.5218777812500001,1.0440380127884028,True
ORCL,2024-08-13,Iron Condor,134.25999450683594,138.12070737566268,0.8740246972656249,0.6992197578125,1.437774849838147,True
ORCL,2024-05-14,Vertical Call,120.87000274658203,123.24428776332311,1.3828155859374998,1.10625246875,1.4732470605542023,True
ORCL,2024-02-09,Vertical Call,116.63999938964844,118.84285572596957,1.3066440917968747,1.0453152734374997,1.4164456969188621,True
ORCL,2023-11-10,Vertical Call,113.06999969482422,115.2571405683245,1.3066440917968747,1.0453152734374997,1.4507434859401498,True
ORCL,2023-08-11,Vertical Call,113.05999755859375,115.2864249093192,1.3066440917968747,1.0453152734374997,1.4769330878312594,True
ORCL,2023-05-12,Vertical Call,97.8499984741211,99.13928386143277,1.7119155029296875,1.36953240234375,0.9882105830992786,True
PANW,2025-04-22,Vertical Call,163.6300048828125,173.01786150251118,0.752932158203125,0.6023457265625001,4.302934825319169,True
PANW,2025-01-15,Long ATM Straddle,174.19000244140625,179.27071707589286,0.7036162451171876,0.5628929960937501,2.9167659241497796,True
PANW,2024-10-23,Long ATM Straddle,179.09500122070312,183.88250078473772,0.36426416992187505,0.29141133593750007,2.673162026524038,True
PANW,2024-07-22,Iron Condor,166.85000610351562,171.5317905970982,0.752932158203125,0.6023457265625001,1.4029920054896365,True
PANW,2024-04-22,Iron Condor,140.83999633789062,144.31678336007255,0.8281267187499999,0.662501375,1.234303859906644,True
PANW,2024-01-22,Iron Condor,172.8249969482422,177.36785561697823,1.0383348864746096,0.8306679091796877,1.3142944449455276,True
PANW,2023-10-17,Iron Condor,130.8699951171875,134.21999468122212,1.4169951025390626,1.13359608203125,1.2798959612686016,True
PANW,2023-07-21,Iron Condor,121.91000366210938,125.42714636666435,1.40625296875,1.125002375,1.4425160359699518,True
QCOM,2025-04-01,Vertical Call,153.0500030517578,157.27643040248327,0.34766277343749996,0.27813021875,2.071101241319236,True
QCOM,2024-12-31,Vertical Call,153.6199951171875,157.65499441964286,0.34766277343749996,0.27813021875,1.969958060819474,True
QCOM,2024-10-09,Iron Condor,170.22000122070312,175.3199986049107,0.647464462890625,0.5179715703125,1.4980605532939273,True
QCOM,2024-07-02,Iron Condor,200.16000366210938,207.23714773995536,1.087895185546875,0.8703161484375,1.767871689739007,True
QCOM,2024-04-03,Vertical Call,173.91000366210938,177.36571611676897,0.7187528125,0.57500225,1.4903020449762563,True
QCOM,2024-01-02,Vertical Call,140.22999572753906,142.69070979527064,0.4062559375,0.32500475,1.3160775918331238,True
QCOM,2023-10-04,Iron Condor,109.8499984741211,112.26785659790039,1.015629921875,0.8125039375,1.1005271540121622,True
QCOM,2023-07-05,Iron Condor,117.12999725341797,120.16428429739815,0.8730481445312499,0.6984385156249999,1.295264712341503,True
SMCI,2025-04-07,Vertical Call,33.0,36.27357183183942,0.914063359375,0.7312506875000001,7.439935981453239,True
SMCI,2025-01-13,Iron Condor,31.079999923706055,33.670000076293945,1.1484417578125,0.91875340625,4.166666922370849,True
SMCI,2024-10-08,Long ATM Straddle,45.349998474121094,49.036070414951865,0.867188828125,0.6937510625000001,8.12805306472993,True
SMCI,2024-07-09,Iron Condor,89.56099700927734,95.69292667933873,1.5625021874999998,1.25000175,3.4233259313907576,True
SMCI,2024-04-02,Iron Condor,100.99099731445312,109.34063938685826,1.5625021874999998,1.25000175,4.133854647660852,True
SMCI,2023-12-29,Iron Condor,28.426000595092773,29.906786509922572,1.3203158984374999,1.05625271875,2.6046328780514933,True
SMCI,2023-10-03,Iron Condor,26.996999740600586,28.376071248735702,1.4375028125,1.15000225,2.5541199418191995,True
SMCI,2023-07-03,Iron Condor,24.920000076293945,26.5401428767613,1.6875015625,1.35000125,3.250687791948633,True
TT,2025-04-01,Vertical Call,341.6499938964844,351.30284990583147,0.5841106042480468,0.4672884833984375,2.1190230166384385,True
TT,2024-12-30,Vertical Call,370.8599853515625,377.91212899344305,0.43628493408203123,0.349027947265625,1.426173742199915,True
TT,2024-10-02,Vertical Call,387.8500061035156,394.94714791434154,0.3446110461425781,0.2756888369140625,1.3724007410995813,True
TT,2024-07-02,Iron Condor,324.8299865722656,333.5192718505859,0.5886271606445312,0.470901728515625,1.3375127970808798,True
TT,2024-04-02,Vertical Call,297.510009765625,302.14358084542414,0.680911394042969,0.5447291152343752,1.168087861173826,True
TT,2024-01-02,Vertical Call,240.6300048828125,244.41714586530412,0.8564467480468749,0.6851573984375,1.1803830275663185,True
TT,2023-10-04,Iron Condor,200.38999938964844,204.63499886648998,1.2802770361328122,1.0242216289062498,1.0591844627404101,True
TT,2023-07-05,Vertical Call,189.77000427246094,192.68643188476562,1.0000000000000003e-05,8.000000000000003e-06,1.1526166728057219,True
TXN,2025-03-25,Vertical Call,183.97000122070312,189.36500004359655,0.33887379882812496,0.2710990390625,2.1994070176234337,True
TXN,2024-12-20,Iron Condor,186.8699951171875,191.00570678710938,0.34229173339843744,0.27383338671874996,1.1065745646668264,True
TXN,2024-09-24,Iron Condor,204.94000244140625,210.28928920200892,0.6015664843750002,0.4812531875000001,1.3050860488137441,True
TXN,2024-06-24,Vertical Call,193.91000366210938,197.19643075125558,0.50586431640625,0.404691453125,1.271115605337533,True
TXN,2024-03-25,Iron Condor,170.85000610351562,174.70357731410434,0.5300339965820313,0.4240271972656251,1.1277644345689701,True
TXN,2023-12-21,Iron Condor,166.80999755859375,170.29642704554965,0.6850617431640625,0.54804939453125,1.0450301354783218,True
TXN,2023-09-26,Vertical Call,157.9600067138672,160.61429050990512,0.7744163183593751,0.6195330546875001,1.2602638404760822,True
TXN,2023-06-26,Vertical Call,168.75,172.35786002022877,0.5300339965820313,0.4240271972656251,1.6034933423239088,True
VRT,2025-03-25,Vertical Call,91.58000183105469,97.26543045043947,0.6435582519531251,0.5148466015625001,4.656116378338652,True
VRT,2025-01-14,Iron Condor,128.9499969482422,135.14442552839006,1.1572307763671876,0.9257846210937501,2.40187232522161,True
VRT,2024-09-25,Long ATM Straddle,100.73999786376953,104.71999904087612,0.586918193359375,0.46953455468750005,3.9507655960929555,True
VRT,2024-06-25,Long ATM Straddle,91.72000122070312,97.43542970929826,0.6435582519531251,0.5148466015625001,6.231387279250333,True
VRT,2024-03-26,Iron Condor,82.66999816894531,86.57421330043248,1.08984830078125,0.8718786406250001,2.3613252800057336,True
VRT,2024-01-23,Long ATM Straddle,53.66999816894531,55.499283654349185,1.0000000000000003e-05,8.000000000000003e-06,3.4083949092853603,True
VRT,2023-09-27,Iron Condor,36.18000030517578,37.58407211303711,3.541016772460937,2.8328134179687496,1.9403977280515203,True
VRT,2023-07-03,Iron Condor,24.8700008392334,25.71921498434884,3.541016772460937,2.8328134179687496,1.7073062252892555,True
